"Combination_1","Combination_2","Combination_3","Combination_4","Combination_5","Combination_6","Combination_7","Combination_8","Combination_9","Combination_10"
114,90,96,104,110,56,52,56,70,76
96,90,96,104,110,72,52,64,64,68
82,128,106,104,110,86,52,66,68,68
96,108,100,104,110,46,72,64,64,68
116,90,110,104,110,56,52,68,70,82
94,90,106,130,110,76,78,56,64,70
100,90,100,112,110,52,52,96,64,68
104,90,96,118,110,52,68,60,64,68
128,116,98,104,148,66,70,56,64,84
98,120,96,118,110,52,64,64,90,68
88,90,96,104,120,46,52,56,64,68
82,98,108,104,110,64,54,74,64,68
106,96,118,104,110,46,56,86,76,70
112,96,110,104,110,82,70,56,64,68
88,90,96,104,110,74,86,88,96,68
96,112,96,126,110,56,68,56,64,68
100,104,128,104,138,72,84,82,72,68
82,100,96,104,110,46,88,66,64,76
90,102,96,106,110,84,80,76,64,68
88,136,102,110,110,68,52,56,68,76
88,90,96,104,110,62,94,80,64,68
92,98,102,160,110,68,62,56,64,72
118,90,96,104,110,46,52,62,64,72
102,94,114,104,144,50,56,90,64,74
120,102,96,104,110,52,52,56,64,68
82,90,110,108,110,62,52,56,64,68
112,118,100,104,110,58,64,56,64,68
108,94,126,104,110,58,52,104,78,68
94,90,132,104,110,88,68,56,64,78
92,128,96,104,110,76,52,60,64,68
82,90,96,106,110,96,58,56,82,68
104,90,106,104,110,46,52,56,78,68
90,92,114,128,110,46,80,56,98,76
114,132,96,104,110,72,60,58,76,84
110,90,96,116,110,64,60,56,64,90
108,112,112,130,110,82,72,56,64,68
102,122,96,104,134,64,52,56,70,82
138,104,96,114,110,46,52,56,64,68
88,90,96,104,110,46,76,56,64,68
82,90,96,104,110,46,52,56,80,68
86,102,96,104,110,46,66,60,64,68
82,96,96,104,144,60,90,56,64,68
82,134,120,108,120,46,82,56,74,68
96,94,96,112,110,60,62,66,64,68
82,146,104,112,110,58,76,56,64,68
96,90,116,108,110,52,102,58,64,68
130,90,104,104,110,50,58,56,64,68
118,120,96,112,116,68,56,56,64,68
82,108,136,104,110,46,52,56,64,68
84,178,96,104,110,74,92,56,64,68
82,90,96,110,110,52,52,72,64,68
96,124,96,104,110,56,52,64,70,80
122,90,96,104,110,82,78,64,64,70
142,90,118,104,110,46,60,58,68,68
82,122,106,122,110,72,52,56,64,68
82,102,96,104,110,62,52,56,64,76
82,90,96,112,110,46,52,76,72,68
148,90,96,104,114,76,94,56,64,68
124,142,96,110,110,46,122,56,70,68
90,94,96,112,110,64,52,96,64,68
122,98,96,104,110,52,52,56,64,68
108,90,98,104,118,52,64,64,64,68
110,104,96,104,126,58,68,68,64,68
108,128,122,104,110,46,94,56,64,68
82,106,96,120,110,46,58,56,64,68
130,104,96,104,110,72,78,56,70,68
122,90,96,104,110,46,76,56,74,68
82,90,108,116,110,46,82,56,64,74
82,90,96,104,126,50,60,70,82,68
82,90,98,120,110,64,66,56,70,68
134,128,96,104,110,56,54,64,64,68
102,90,120,104,110,66,74,78,64,68
82,90,96,104,122,46,52,56,90,68
104,90,96,110,110,68,68,68,74,68
90,134,96,104,130,88,88,56,64,82
104,116,96,104,110,46,66,56,64,68
106,116,96,104,110,80,78,106,86,68
114,92,96,118,110,46,70,56,64,68
82,90,96,126,124,46,52,56,64,68
94,124,96,104,110,120,54,56,64,68
122,90,142,104,122,46,52,96,64,68
88,126,96,118,118,52,52,76,64,68
82,108,96,104,110,46,62,66,64,68
98,100,96,120,110,78,52,56,72,68
94,90,106,104,110,46,76,56,64,68
82,104,96,128,110,66,70,56,64,68
124,90,112,134,134,46,52,56,64,68
90,90,128,104,110,66,58,56,78,68
82,90,96,106,110,46,52,56,72,68
106,90,96,104,110,50,60,56,64,68
100,104,96,112,110,74,62,66,64,94
94,96,98,134,110,46,58,56,68,68
154,96,96,104,110,80,52,56,64,68
88,90,96,104,110,52,52,56,76,68
82,100,112,104,124,52,52,56,76,68
102,126,96,104,110,50,66,56,64,68
90,124,128,104,148,64,68,56,64,68
82,124,96,104,114,64,72,56,64,68
98,166,98,108,110,76,52,56,64,68
90,116,108,104,114,84,52,56,64,68
82,90,98,104,114,46,74,56,64,68
84,98,116,104,110,70,52,74,74,68
130,104,122,104,110,66,52,56,64,68
108,90,144,104,114,60,52,78,64,68
86,90,114,104,110,54,72,78,106,68
82,146,144,110,110,96,76,64,64,68
102,90,96,104,116,64,68,56,80,68
114,122,96,104,116,46,52,56,64,68
82,100,96,104,114,50,70,64,64,68
90,92,96,104,154,46,52,56,64,86
82,104,106,104,110,54,56,66,64,68
152,90,124,134,126,50,72,76,100,68
100,90,114,104,110,60,52,64,64,70
82,94,96,104,110,60,52,72,64,68
82,98,114,104,110,62,52,56,64,68
104,90,96,104,110,88,52,64,80,72
82,122,104,110,110,62,60,68,76,68
82,100,96,116,110,56,60,56,68,68
86,112,96,114,110,46,52,56,82,88
82,100,96,120,124,46,52,74,64,80
96,90,96,104,110,46,62,62,64,68
82,108,96,104,110,74,70,56,104,68
100,112,96,108,116,64,72,56,64,68
82,132,96,104,110,60,52,58,64,68
82,94,96,110,110,92,56,56,64,68
84,100,102,104,110,60,58,72,64,68
118,142,96,118,110,58,54,74,76,68
82,108,106,106,114,86,60,80,72,68
94,96,96,104,110,64,52,56,86,86
116,94,96,116,110,90,86,58,64,68
82,102,96,116,110,46,52,70,66,68
104,92,96,120,110,76,118,56,80,74
100,112,96,104,120,50,52,74,64,68
82,118,96,122,116,46,58,56,64,68
104,104,96,104,110,76,72,56,64,68
100,168,96,104,110,52,52,58,68,68
82,90,100,104,110,70,56,56,82,92
82,114,114,104,120,52,54,66,72,68
92,92,136,104,136,46,66,60,64,106
154,126,96,104,144,46,66,56,64,68
100,104,140,104,152,82,64,56,64,68
104,90,96,116,110,56,60,56,66,68
106,108,112,104,110,66,62,64,64,68
116,90,102,128,110,46,52,56,64,68
82,90,102,104,110,74,68,60,64,68
112,100,102,104,110,84,90,70,64,70
82,114,96,112,110,68,82,56,64,68
122,90,96,114,110,88,60,56,64,68
84,90,96,104,114,62,94,60,64,68
82,110,110,104,140,58,54,76,64,68
106,104,96,112,110,46,62,78,64,72
168,96,116,110,110,64,56,62,64,68
88,90,120,110,110,72,52,56,70,80
82,100,102,104,110,74,64,56,64,68
88,130,96,104,110,66,80,60,64,70
82,108,102,104,110,52,58,74,64,68
108,116,116,104,110,46,62,56,64,68
82,90,96,104,116,62,66,56,68,68
82,90,186,104,110,46,74,86,64,68
92,92,112,128,110,46,56,64,76,68
92,90,96,104,110,56,76,56,64,68
84,94,106,104,110,46,52,56,64,68
88,90,126,104,122,98,60,80,64,80
106,102,96,124,110,62,52,72,64,74
82,114,128,104,110,84,88,70,64,68
146,108,102,148,110,104,70,68,72,68
110,90,96,104,110,82,56,70,72,68
86,90,96,114,114,52,94,56,64,78
124,90,96,104,110,62,66,56,64,88
114,114,102,104,110,100,60,68,84,68
84,90,106,104,110,52,52,56,64,68
96,90,96,104,110,58,52,56,94,72
148,108,96,106,110,86,62,56,64,74
148,108,108,104,110,56,52,56,64,68
108,92,106,104,110,46,52,78,76,100
84,122,116,104,110,52,52,70,68,76
82,90,96,118,110,54,52,56,64,68
90,94,96,120,110,60,52,62,74,68
110,104,96,104,116,46,52,56,64,68
82,100,100,104,128,46,52,56,64,68
132,106,96,110,114,66,60,76,64,68
92,116,96,104,110,50,60,56,64,68
82,160,100,104,110,46,80,56,82,80
120,90,96,104,110,60,84,56,64,68
92,112,100,114,110,52,80,56,64,68
108,90,102,110,110,78,52,58,64,68
82,118,100,116,116,102,66,86,64,68
128,90,96,132,110,70,60,56,70,74
82,120,96,104,110,104,52,58,88,68
100,124,96,104,128,76,56,74,72,68
82,100,96,104,126,60,60,86,88,68
82,116,96,104,126,46,56,56,66,68
84,90,96,122,110,46,86,56,68,68
122,110,104,104,110,46,78,72,76,72
82,134,110,142,110,60,54,84,88,68
98,90,116,104,110,68,52,92,64,68
116,90,96,104,110,50,52,56,64,68
120,90,96,104,110,64,96,60,64,80
82,110,100,104,110,52,60,56,68,68
96,162,110,104,110,72,78,56,64,68
82,90,136,104,110,46,52,56,64,68
100,90,96,104,120,70,74,64,66,68
92,120,112,108,110,46,68,70,64,68
88,104,96,116,114,50,62,56,64,68
88,92,96,104,110,62,62,56,76,74
132,90,130,104,110,46,52,82,64,68
82,122,118,104,110,64,52,74,64,68
120,90,110,132,110,82,74,84,64,68
164,90,144,104,124,46,66,86,64,68
104,90,112,104,110,94,62,68,66,68
134,90,96,108,110,52,74,64,64,68
82,108,96,104,110,80,80,100,64,68
84,90,98,112,110,62,56,56,64,68
94,96,136,116,116,46,68,56,64,68
92,98,96,112,130,80,52,60,76,68
120,106,124,104,110,46,56,76,66,68
100,98,102,104,148,78,52,56,64,74
116,90,96,104,110,46,52,96,64,68
146,138,96,104,110,86,70,56,72,68
90,90,96,104,110,100,56,64,64,68
114,90,122,104,110,52,52,66,80,68
106,90,96,104,110,62,78,56,94,68
98,112,120,104,110,64,84,56,64,68
138,114,96,104,110,64,64,56,64,104
114,118,114,114,110,50,66,84,64,68
102,134,110,104,110,56,74,82,76,68
120,90,96,104,110,46,52,68,64,86
114,92,96,104,110,66,60,56,64,68
86,90,96,108,110,50,52,56,64,82
140,136,96,104,110,52,52,60,64,68
82,96,120,104,110,60,86,84,64,68
116,96,96,104,114,72,52,72,64,68
96,140,106,104,110,46,52,56,64,68
92,94,110,126,110,50,84,68,64,68
94,100,96,104,120,58,52,56,64,68
82,106,96,104,128,60,52,64,72,68
112,100,122,104,110,54,52,82,84,68
82,90,102,118,110,50,64,56,64,68
82,90,106,104,110,78,52,86,64,70
92,140,96,110,110,56,100,64,68,68
106,98,110,104,110,68,58,56,72,74
96,90,114,104,110,46,60,56,64,72
136,90,96,104,110,76,56,56,64,88
102,136,104,104,114,96,52,62,64,68
82,126,140,104,110,62,74,56,64,68
88,90,106,104,110,56,72,78,64,68
82,90,96,104,110,50,78,60,70,68
94,116,100,104,110,50,52,56,64,68
82,110,96,104,110,52,80,74,64,68
100,90,102,104,110,46,52,56,64,68
82,116,108,114,110,46,82,56,70,68
82,90,118,104,110,80,80,70,96,68
82,90,96,104,110,80,56,68,72,84
130,90,96,104,110,46,52,56,64,68
102,98,96,104,130,68,52,70,64,68
136,90,96,108,110,56,52,58,64,68
82,148,96,128,110,58,60,56,74,68
118,90,108,104,110,66,54,56,64,68
82,126,96,104,110,52,60,70,64,68
158,100,108,112,110,46,68,72,64,68
86,90,96,114,110,62,56,64,64,68
82,92,106,144,110,76,68,84,64,68
116,90,104,104,146,46,58,62,74,68
82,90,100,104,110,46,74,56,74,74
106,104,108,104,132,70,52,58,92,68
82,94,96,116,110,46,106,68,76,86
82,108,100,110,114,60,72,56,64,68
82,104,114,104,110,54,74,68,64,68
140,130,96,104,110,82,70,94,64,68
92,100,108,104,116,46,52,56,64,68
100,102,96,108,110,70,68,80,80,88
118,100,116,118,110,60,84,76,90,72
102,90,106,144,110,52,66,74,64,68
82,100,96,120,110,58,52,62,64,68
94,90,112,116,110,66,52,70,64,76
82,96,96,104,136,46,54,56,74,68
82,90,142,112,128,62,56,56,64,68
84,90,120,114,110,52,54,68,64,68
118,90,96,116,120,70,56,56,64,68
120,100,96,104,110,66,70,68,64,70
100,90,114,104,110,68,52,78,74,68
88,108,96,118,124,46,54,56,64,68
84,112,96,108,110,46,60,56,64,68
82,108,98,132,110,46,52,58,76,68
120,90,152,104,114,58,70,56,70,68
94,90,96,104,110,80,60,74,64,68
94,90,96,104,110,46,62,62,80,68
126,132,96,104,110,72,52,56,94,68
112,92,96,114,110,84,72,56,64,68
128,96,96,112,114,50,52,56,64,68
90,118,96,126,110,46,66,70,64,72
98,90,96,104,130,52,52,56,64,68
126,90,96,114,110,46,52,60,64,68
120,94,96,104,126,70,74,56,64,68
142,90,96,104,110,72,66,68,84,68
90,104,148,120,110,68,88,56,64,68
82,90,112,104,110,64,52,56,68,68
82,112,110,104,110,46,70,56,64,68
92,90,96,104,110,46,58,62,64,68
108,96,96,130,120,46,52,56,64,86
98,90,100,104,110,46,52,116,64,76
82,90,96,112,110,62,64,92,68,68
118,106,96,104,110,54,52,64,82,72
98,150,124,108,110,64,54,56,64,68
104,90,96,124,110,62,52,64,64,68
108,94,166,104,118,74,80,68,64,68
82,102,102,130,110,60,64,58,78,68
82,108,96,104,110,66,60,84,64,68
94,90,96,104,110,46,52,64,64,74
92,90,96,104,110,82,64,56,68,68
82,94,112,112,110,84,72,64,64,120
110,114,96,104,116,50,60,56,86,68
118,156,96,116,110,78,60,60,72,68
82,116,96,104,110,58,72,56,68,68
82,100,114,104,110,92,52,56,64,68
82,116,96,104,110,58,70,56,64,78
82,90,114,104,110,80,62,56,72,68
102,96,96,104,110,46,70,72,64,68
88,114,136,104,110,64,62,56,64,68
158,114,96,144,110,58,58,62,64,68
82,110,96,104,110,56,58,56,70,68
154,90,96,104,110,58,52,62,92,68
82,98,104,104,110,58,70,72,64,68
82,110,96,104,124,74,52,64,64,68
90,108,116,104,114,54,80,56,84,68
92,90,96,104,114,56,52,56,64,68
82,120,108,104,110,86,68,76,66,68
106,90,96,104,110,66,60,68,64,68
82,142,98,104,118,96,52,56,64,68
82,90,96,104,110,60,54,56,74,74
88,118,96,104,110,68,78,56,70,68
84,126,96,122,120,70,54,64,74,68
82,116,96,104,110,72,52,56,64,68
82,90,102,104,140,50,52,56,64,68
82,128,126,104,110,46,52,56,82,108
88,100,98,104,110,50,54,76,66,68
146,98,96,116,110,54,56,56,64,68
160,96,100,116,110,56,88,56,64,68
96,90,128,104,110,52,54,66,64,68
100,118,96,104,110,56,76,62,74,68
116,92,112,104,110,68,92,56,74,68
90,90,96,104,110,66,56,56,64,72
100,90,114,104,110,46,68,56,72,78
114,90,96,104,110,100,72,58,64,68
82,90,96,154,122,62,70,60,64,68
82,104,96,104,140,50,52,80,72,68
120,90,96,142,110,52,58,60,64,84
82,104,108,104,110,46,76,68,64,68
102,90,126,104,110,46,52,76,64,68
100,90,96,104,110,52,52,56,64,68
106,94,102,104,110,82,72,72,64,68
88,90,96,104,110,70,52,56,64,68
96,126,96,104,110,62,62,80,72,68
94,90,96,132,110,70,62,56,78,68
82,106,134,104,110,46,58,56,64,68
82,114,132,174,124,46,80,68,64,68
112,120,108,104,110,82,70,62,64,68
114,98,96,124,150,60,86,60,64,68
94,90,96,104,110,72,54,56,64,90
108,120,108,104,120,50,62,56,64,68
82,104,106,104,110,104,60,70,70,78
82,98,108,104,114,68,52,56,64,80
100,154,96,110,110,58,94,56,64,68
88,148,106,104,110,58,52,84,82,80
82,90,96,104,110,46,52,64,70,68
120,90,134,104,110,66,52,56,78,68
90,90,102,108,110,46,58,58,64,68
112,90,100,118,110,82,60,56,64,68
88,92,132,104,110,46,80,66,64,68
104,90,132,120,110,84,56,56,68,68
82,90,98,128,110,104,52,56,64,74
128,92,96,108,110,60,52,64,64,68
128,90,96,104,110,46,56,68,64,68
104,118,106,104,110,80,80,56,106,68
90,118,96,114,110,46,76,60,64,68
90,126,146,104,148,46,74,62,64,68
82,94,104,104,110,64,62,78,64,80
104,112,108,106,120,82,52,60,64,68
142,90,128,112,110,50,52,56,64,80
82,96,108,122,110,60,52,56,64,70
84,90,112,104,110,74,52,78,80,68
82,90,96,104,110,52,72,74,64,68
122,90,112,114,122,46,52,76,64,68
92,90,96,112,110,68,64,68,64,98
106,106,110,148,110,46,54,68,68,68
82,90,96,104,110,50,56,56,72,68
92,94,96,104,110,46,52,58,70,68
82,92,100,104,126,72,52,56,64,68
90,90,120,112,132,88,52,56,64,78
82,90,96,104,110,50,66,84,86,68
122,90,108,150,128,64,84,76,68,68
88,120,118,104,132,74,68,60,64,74
82,90,96,104,110,46,62,72,76,68
82,100,124,124,110,66,52,56,64,68
120,128,114,112,110,46,72,84,72,68
122,118,112,132,132,82,52,96,64,68
82,106,124,104,110,80,52,56,64,68
108,90,96,104,110,74,68,56,64,68
86,100,104,104,110,68,70,56,64,80
86,160,104,132,110,72,54,62,70,76
90,92,96,104,110,64,52,56,64,68
82,98,96,134,142,70,52,56,72,68
82,120,96,104,110,46,54,68,64,68
82,102,96,130,132,60,52,60,82,68
112,134,102,104,110,64,60,60,64,74
82,90,100,112,110,94,52,56,64,68
82,94,96,104,110,70,66,86,64,68
128,90,118,104,110,94,62,84,64,68
82,102,96,104,110,56,52,68,64,78
112,90,104,116,110,54,56,68,64,68
82,90,96,104,110,46,72,60,92,68
118,112,96,116,110,46,68,56,64,68
110,98,96,104,110,62,80,72,70,68
128,90,96,104,120,46,58,60,66,68
82,90,96,114,110,72,56,64,64,68
82,90,96,140,110,100,60,56,64,68
82,90,136,104,134,46,94,84,64,68
112,90,120,126,110,54,72,70,64,68
82,94,168,104,144,46,52,56,64,86
90,90,96,116,110,74,82,56,64,68
88,114,96,104,110,64,92,56,66,68
92,124,98,104,110,80,86,62,64,68
82,124,96,104,116,78,52,56,68,68
82,112,96,122,126,80,52,64,74,68
82,108,132,104,132,52,64,88,64,70
92,104,140,104,110,46,52,64,64,72
82,100,112,114,110,54,76,56,64,68
82,108,112,104,110,52,52,80,64,68
82,134,150,104,110,56,64,66,64,68
86,90,142,104,110,74,52,70,64,68
116,112,96,138,118,54,66,64,64,68
82,136,96,104,110,76,58,56,64,68
112,98,108,104,110,106,76,66,64,68
82,120,96,108,110,46,52,56,80,68
100,90,96,104,110,84,52,66,64,68
82,122,140,104,110,84,52,76,74,68
102,92,122,104,110,72,52,56,64,80
148,104,96,122,110,46,52,66,64,68
118,90,96,106,116,46,74,56,78,68
96,112,96,104,110,90,58,68,68,68
114,106,98,112,110,68,66,80,64,68
148,90,96,104,114,66,76,80,64,68
104,134,104,136,110,80,52,58,64,70
106,90,132,104,110,54,52,56,66,68
82,162,102,126,114,46,60,56,74,68
122,102,96,104,110,50,52,70,64,88
140,94,104,104,114,96,52,70,64,68
126,92,114,104,110,46,52,66,66,68
168,106,96,104,110,60,88,56,64,68
102,98,110,104,110,66,60,72,64,68
82,92,96,108,110,60,52,96,76,82
82,124,96,144,110,58,80,84,64,68
82,116,104,104,134,46,60,86,68,78
82,100,96,114,110,46,74,76,64,68
88,90,96,104,110,46,58,60,64,68
120,142,102,104,128,46,92,62,64,68
130,102,132,118,110,86,52,56,64,76
118,90,96,136,110,86,84,56,64,68
88,100,96,104,110,82,68,82,64,68
106,90,96,110,116,52,60,60,78,108
100,96,96,118,114,58,52,58,64,68
96,90,130,104,114,76,72,56,68,68
88,90,96,104,110,46,76,58,64,68
96,92,96,104,110,62,52,56,64,80
82,90,96,104,124,54,66,62,66,68
82,108,110,104,110,46,68,56,66,68
110,118,100,104,110,46,54,56,64,68
114,90,116,104,132,114,86,60,66,68
124,146,96,128,110,68,66,62,64,82
114,90,96,116,110,68,70,60,64,94
128,138,96,104,110,46,68,88,64,68
84,90,98,104,110,46,52,56,64,68
82,122,110,104,110,52,68,56,64,76
158,90,100,104,110,56,66,56,64,74
82,90,106,104,110,86,52,60,64,76
110,128,96,116,122,68,56,62,64,68
82,112,96,104,110,46,72,72,64,68
88,90,96,104,110,46,52,56,64,68
156,94,96,104,110,62,52,96,64,78
84,90,96,104,110,46,76,56,64,68
88,90,112,104,110,60,56,76,64,68
86,90,96,104,110,46,72,58,64,68
94,110,128,104,110,54,90,58,64,74
82,92,96,104,110,62,64,56,64,68
106,100,138,104,110,58,80,56,66,68
108,136,126,130,110,58,62,68,64,68
100,100,102,104,110,66,68,56,74,68
92,90,96,104,126,46,88,56,64,68
102,98,122,128,110,56,88,94,64,82
82,112,102,104,110,66,52,56,64,68
96,90,98,104,110,74,68,60,82,68
96,108,96,104,110,82,112,56,64,68
162,118,100,104,110,46,52,68,74,68
106,122,96,104,110,64,92,70,64,68
100,90,96,104,110,58,100,62,86,102
120,96,102,104,110,96,68,110,64,68
108,134,108,124,114,46,84,56,90,68
98,120,100,104,110,58,56,56,64,68
98,122,96,104,110,52,70,64,64,68
122,90,140,104,110,70,52,56,64,68
82,100,96,104,110,54,64,68,86,68
96,90,132,116,110,62,74,56,64,68
82,90,104,110,124,84,76,64,64,68
116,90,96,104,110,96,60,66,68,68
82,90,136,128,128,72,52,96,64,68
82,104,108,104,118,46,60,60,64,68
84,90,110,116,110,58,52,56,64,68
82,90,96,108,114,70,92,64,82,80
92,90,96,104,110,62,52,56,64,68
140,90,96,104,110,50,62,56,90,78
82,120,96,114,110,46,52,70,80,68
100,106,144,104,110,46,52,66,72,68
88,96,108,104,110,76,52,56,64,82
108,90,96,114,110,50,82,56,64,68
128,108,96,108,120,46,60,70,64,82
96,90,96,104,110,56,52,66,64,68
126,102,96,104,110,54,78,58,64,68
118,90,114,106,110,70,54,72,64,68
108,98,96,112,110,46,52,56,64,68
90,118,98,110,128,50,52,70,64,68
84,118,124,104,110,68,68,56,64,68
128,90,102,104,110,66,52,56,80,68
96,90,96,104,110,46,52,56,64,68
130,90,96,104,114,56,64,56,64,68
106,132,96,136,142,66,52,56,64,68
110,90,96,104,110,46,74,56,82,68
94,90,100,104,110,56,56,70,64,68
90,100,112,114,110,80,66,66,64,68
110,108,96,104,110,54,52,92,64,68
144,96,96,104,110,46,80,56,66,68
142,100,96,104,134,60,52,82,68,68
92,90,96,104,110,64,70,56,68,68
112,98,114,104,122,46,58,58,72,68
86,96,96,104,110,60,52,58,68,68
124,122,102,104,110,46,66,56,68,68
102,110,100,104,110,54,52,64,64,68
88,96,114,104,110,68,74,56,92,68
116,112,96,104,110,66,52,68,64,76
140,90,96,120,116,68,74,56,96,68
88,90,96,104,110,46,52,56,64,68
82,106,96,104,110,76,58,66,64,68
82,106,110,124,110,52,72,56,72,68
82,98,104,104,110,46,86,56,64,68
108,138,96,124,114,46,60,68,76,68
146,108,110,154,116,88,88,74,64,68
134,104,96,116,110,76,58,56,64,68
94,104,96,104,114,82,52,74,64,68
134,124,130,122,110,72,52,56,64,68
106,90,148,104,110,50,90,66,64,68
110,114,112,104,110,46,52,60,64,72
110,126,96,104,110,66,52,82,64,68
82,90,96,136,110,70,72,72,64,68
106,90,100,106,110,72,72,80,68,68
82,110,96,104,116,78,52,56,64,68
98,110,100,104,110,54,52,60,64,68
110,90,124,142,118,88,90,72,64,68
82,90,96,104,110,60,52,72,66,68
86,100,122,118,110,46,76,92,64,84
82,90,96,110,110,60,52,56,64,68
82,132,138,104,110,56,70,76,102,68
122,90,96,104,110,68,70,88,72,96
106,90,96,104,136,60,80,56,76,68
102,120,98,140,110,68,84,64,72,72
114,90,118,104,110,46,52,86,66,68
82,90,118,104,114,46,52,56,64,68
94,112,96,104,110,46,62,76,64,88
92,98,98,104,110,46,52,58,76,68
118,100,132,104,110,52,52,88,64,68
122,90,96,108,110,60,84,56,64,100
106,90,110,104,110,60,66,68,64,78
96,110,96,104,110,66,52,56,64,68
92,118,110,104,110,70,60,56,64,68
100,90,120,104,110,76,68,84,64,68
118,102,96,108,132,84,52,56,64,68
92,90,96,104,110,46,86,68,64,68
82,90,96,104,110,46,64,58,64,68
82,98,122,132,110,46,56,56,64,68
120,90,96,104,110,58,52,56,64,68
100,90,96,104,110,88,56,72,64,68
82,90,96,104,110,46,70,74,64,68
128,110,128,104,110,46,60,72,64,68
86,90,96,104,110,46,56,80,88,68
102,90,100,104,110,58,60,56,64,68
88,108,96,104,110,76,64,56,64,100
114,106,96,112,110,90,52,62,64,78
82,96,98,122,110,70,52,58,64,72
82,114,96,112,142,92,52,56,64,78
82,90,144,104,110,74,56,72,64,78
92,118,96,110,110,84,52,56,64,68
82,104,96,114,110,54,58,56,64,68
118,142,96,114,110,46,66,68,64,72
82,130,108,106,110,112,54,78,86,84
112,90,104,122,110,66,80,56,68,68
88,90,96,104,110,60,52,56,64,72
120,98,96,104,110,70,52,56,64,68
82,152,96,104,110,54,52,56,64,68
114,108,112,104,110,68,52,56,64,68
166,90,96,148,142,56,120,56,70,68
104,104,96,104,110,46,52,56,66,70
104,90,96,104,138,52,78,82,70,68
90,116,110,108,110,46,52,60,64,68
118,122,112,106,110,46,58,56,64,68
134,110,96,104,110,50,92,56,64,68
82,90,98,122,110,50,52,56,64,68
82,96,96,104,110,46,52,56,64,68
86,90,96,110,110,88,60,64,64,68
104,102,114,104,110,46,52,56,64,68
126,92,96,104,110,46,66,100,108,76
82,90,120,114,110,46,78,60,72,68
106,90,102,104,110,54,60,80,72,68
92,112,114,104,110,56,60,64,64,68
116,96,96,104,126,60,80,56,64,68
82,128,98,104,116,58,52,88,64,68
96,90,96,104,116,52,52,56,72,68
104,98,122,104,114,46,62,70,64,68
86,90,108,104,110,60,64,72,70,76
126,120,96,104,110,86,52,56,64,68
112,120,96,104,110,46,52,56,64,68
82,90,96,104,110,66,52,56,64,68
82,90,116,104,110,62,52,56,78,68
94,100,118,104,116,58,62,56,64,90
100,106,96,118,110,68,52,56,64,70
102,90,100,104,110,52,60,56,64,68
84,96,104,108,110,52,52,56,64,68
82,124,96,104,110,64,52,56,66,68
86,142,96,126,110,72,64,56,64,68
118,90,120,104,110,46,60,56,64,68
82,120,96,104,118,86,60,80,64,68
114,102,96,104,122,46,52,56,64,76
82,96,148,104,110,50,64,82,74,72
88,90,96,138,142,64,58,56,68,76
92,128,96,104,110,54,56,56,66,68
84,94,120,104,118,64,90,56,64,68
142,90,154,104,110,102,52,56,64,68
100,116,96,104,120,50,66,56,64,68
82,122,96,104,110,62,74,56,64,68
82,90,96,124,110,60,76,70,64,80
82,90,122,104,110,72,68,74,64,68
96,90,102,104,110,46,66,56,84,68
118,104,96,104,110,58,68,92,92,68
88,110,140,136,110,76,76,64,64,68
82,106,96,134,110,70,58,56,64,68
92,102,96,116,110,112,68,64,92,68
132,116,96,104,110,52,76,58,64,68
92,92,96,104,110,56,52,80,64,68
104,114,96,116,110,70,52,62,64,72
130,96,96,104,110,56,84,56,86,68
114,114,96,104,136,72,68,96,64,68
142,120,100,104,110,78,72,64,64,68
96,128,96,104,110,70,56,88,64,68
